Run,mutation_rate,Generation,Fitness,Time (s)
0,0.005,41,7.25,42.836079835891724
0,0.005,42,7.25,42.836079835891724
0,0.005,43,7.25,42.836079835891724
0,0.005,44,7.25,42.836079835891724
0,0.005,45,7.25,42.836079835891724
0,0.005,46,7.25,42.836079835891724
0,0.005,47,7.25,42.836079835891724
0,0.005,48,7.0,42.836079835891724
0,0.005,49,7.0,42.836079835891724
2,0.005,0,41.0,42.12114882469177
2,0.005,1,39.0,42.12114882469177
2,0.005,2,39.0,42.12114882469177
2,0.005,3,34.0,42.12114882469177
2,0.005,4,34.0,42.12114882469177
2,0.005,5,34.0,42.12114882469177
2,0.005,6,34.0,42.12114882469177
2,0.005,7,34.0,42.12114882469177
2,0.005,8,33.0,42.12114882469177
2,0.005,9,33.0,42.12114882469177
2,0.005,10,33.0,42.12114882469177
2,0.005,11,33.0,42.12114882469177
2,0.005,12,32.0,42.12114882469177
2,0.005,13,32.0,42.12114882469177
2,0.005,14,31.0,42.12114882469177
2,0.005,15,30.0,42.12114882469177
2,0.005,16,30.0,42.12114882469177
2,0.005,17,30.0,42.12114882469177
2,0.005,18,28.0,42.12114882469177
2,0.005,19,28.0,42.12114882469177
2,0.005,20,27.0,42.12114882469177
2,0.005,21,27.0,42.12114882469177
2,0.005,22,26.0,42.12114882469177
2,0.005,23,26.0,42.12114882469177
2,0.005,24,26.0,42.12114882469177
2,0.005,25,26.0,42.12114882469177
2,0.005,26,26.0,42.12114882469177
2,0.005,27,26.0,42.12114882469177
2,0.005,28,26.0,42.12114882469177
2,0.005,29,25.0,42.12114882469177
2,0.005,30,25.0,42.12114882469177
2,0.005,31,25.0,42.12114882469177
2,0.005,32,25.0,42.12114882469177
2,0.005,33,24.0,42.12114882469177
2,0.005,34,24.0,42.12114882469177
2,0.005,35,24.0,42.12114882469177
2,0.005,36,24.0,42.12114882469177
2,0.005,37,24.0,42.12114882469177
2,0.005,38,24.0,42.12114882469177
2,0.005,39,24.0,42.12114882469177
2,0.005,40,23.0,42.12114882469177
2,0.005,41,23.0,42.12114882469177
2,0.005,42,23.0,42.12114882469177
2,0.005,43,23.0,42.12114882469177
2,0.005,44,23.0,42.12114882469177
2,0.005,45,23.0,42.12114882469177
2,0.005,46,23.0,42.12114882469177
2,0.005,47,23.0,42.12114882469177
2,0.005,48,22.0,42.12114882469177
2,0.005,49,22.0,42.12114882469177
2,0.005,0,10.25,42.12114882469177
2,0.005,1,9.75,42.12114882469177
2,0.005,2,9.75,42.12114882469177
2,0.005,3,8.5,42.12114882469177
2,0.005,4,8.5,42.12114882469177
2,0.005,5,8.5,42.12114882469177
2,0.005,6,8.5,42.12114882469177
2,0.005,7,8.5,42.12114882469177
2,0.005,8,8.25,42.12114882469177
2,0.005,9,8.25,42.12114882469177
2,0.005,10,8.25,42.12114882469177
2,0.005,11,8.25,42.12114882469177
2,0.005,12,8.0,42.12114882469177
2,0.005,13,8.0,42.12114882469177
2,0.005,14,7.75,42.12114882469177
2,0.005,15,7.5,42.12114882469177
2,0.005,16,7.5,42.12114882469177
2,0.005,17,7.5,42.12114882469177
2,0.005,18,7.0,42.12114882469177
2,0.005,19,7.0,42.12114882469177
2,0.005,20,6.75,42.12114882469177
2,0.005,21,6.75,42.12114882469177
2,0.005,22,6.5,42.12114882469177
2,0.005,23,6.5,42.12114882469177
2,0.005,24,6.5,42.12114882469177
2,0.005,25,6.5,42.12114882469177
2,0.005,26,6.5,42.12114882469177
2,0.005,27,6.5,42.12114882469177
2,0.005,28,6.5,42.12114882469177
2,0.005,29,6.25,42.12114882469177
2,0.005,30,6.25,42.12114882469177
2,0.005,31,6.25,42.12114882469177
2,0.005,32,6.25,42.12114882469177
2,0.005,33,6.0,42.12114882469177
2,0.005,34,6.0,42.12114882469177
2,0.005,35,6.0,42.12114882469177
2,0.005,36,6.0,42.12114882469177
2,0.005,37,6.0,42.12114882469177
2,0.005,38,6.0,42.12114882469177
2,0.005,39,6.0,42.12114882469177
2,0.005,40,5.75,42.12114882469177
2,0.005,41,5.75,42.12114882469177
2,0.005,42,5.75,42.12114882469177
2,0.005,43,5.75,42.12114882469177
2,0.005,44,5.75,42.12114882469177
2,0.005,45,5.75,42.12114882469177
2,0.005,46,5.75,42.12114882469177
2,0.005,47,5.75,42.12114882469177
2,0.005,48,5.5,42.12114882469177
2,0.005,49,5.5,42.12114882469177
3,0.02,0,38.0,42.893566608428955
3,0.02,1,36.0,42.893566608428955
3,0.02,2,36.0,42.893566608428955
3,0.02,3,36.0,42.893566608428955
3,0.02,4,35.0,42.893566608428955
3,0.02,5,33.0,42.893566608428955
3,0.02,6,33.0,42.893566608428955
3,0.02,7,33.0,42.893566608428955
3,0.02,8,31.0,42.893566608428955
3,0.02,9,31.0,42.893566608428955
3,0.02,10,31.0,42.893566608428955
3,0.02,11,31.0,42.893566608428955
3,0.02,12,31.0,42.893566608428955
3,0.02,13,31.0,42.893566608428955
3,0.02,14,30.0,42.893566608428955
3,0.02,15,30.0,42.893566608428955
3,0.02,16,30.0,42.893566608428955
3,0.02,17,30.0,42.893566608428955
3,0.02,18,30.0,42.893566608428955
3,0.02,19,30.0,42.893566608428955
3,0.02,20,30.0,42.893566608428955
3,0.02,21,30.0,42.893566608428955
3,0.02,22,30.0,42.893566608428955
3,0.02,23,29.0,42.893566608428955
3,0.02,24,28.0,42.893566608428955
3,0.02,25,28.0,42.893566608428955
3,0.02,26,28.0,42.893566608428955
3,0.02,27,28.0,42.893566608428955
3,0.02,28,28.0,42.893566608428955
3,0.02,29,27.0,42.893566608428955
3,0.02,30,27.0,42.893566608428955
3,0.02,31,27.0,42.893566608428955
3,0.02,32,27.0,42.893566608428955
3,0.02,33,27.0,42.893566608428955
3,0.02,34,27.0,42.893566608428955
3,0.02,35,27.0,42.893566608428955
3,0.02,36,27.0,42.893566608428955
3,0.02,37,27.0,42.893566608428955
3,0.02,38,27.0,42.893566608428955
3,0.02,39,27.0,42.893566608428955
3,0.02,40,27.0,42.893566608428955
3,0.02,41,27.0,42.893566608428955
3,0.02,42,27.0,42.893566608428955
3,0.02,43,27.0,42.893566608428955
3,0.02,44,27.0,42.893566608428955
3,0.02,45,27.0,42.893566608428955
3,0.02,46,26.0,42.893566608428955
3,0.02,47,26.0,42.893566608428955
3,0.02,48,26.0,42.893566608428955
3,0.02,49,26.0,42.893566608428955
3,0.02,0,9.5,42.893566608428955
3,0.02,1,9.0,42.893566608428955
3,0.02,2,9.0,42.893566608428955
3,0.02,3,9.0,42.893566608428955
3,0.02,4,8.75,42.893566608428955
3,0.02,5,8.25,42.893566608428955
3,0.02,6,8.25,42.893566608428955
3,0.02,7,8.25,42.893566608428955
3,0.02,8,7.75,42.893566608428955
3,0.02,9,7.75,42.893566608428955
3,0.02,10,7.75,42.893566608428955
3,0.02,11,7.75,42.893566608428955
3,0.02,12,7.75,42.893566608428955
3,0.02,13,7.75,42.893566608428955
3,0.02,14,7.5,42.893566608428955
3,0.02,15,7.5,42.893566608428955
3,0.02,16,7.5,42.893566608428955
3,0.02,17,7.5,42.893566608428955
3,0.02,18,7.5,42.893566608428955
3,0.02,19,7.5,42.893566608428955
3,0.02,20,7.5,42.893566608428955
3,0.02,21,7.5,42.893566608428955
3,0.02,22,7.5,42.893566608428955
3,0.02,23,7.25,42.893566608428955
3,0.02,24,7.0,42.893566608428955
3,0.02,25,7.0,42.893566608428955
3,0.02,26,7.0,42.893566608428955
3,0.02,27,7.0,42.893566608428955
3,0.02,28,7.0,42.893566608428955
3,0.02,29,6.75,42.893566608428955
3,0.02,30,6.75,42.893566608428955
3,0.02,31,6.75,42.893566608428955
3,0.02,32,6.75,42.893566608428955
3,0.02,33,6.75,42.893566608428955
3,0.02,34,6.75,42.893566608428955
3,0.02,35,6.75,42.893566608428955
3,0.02,36,6.75,42.893566608428955
3,0.02,37,6.75,42.893566608428955
3,0.02,38,6.75,42.893566608428955
3,0.02,39,6.75,42.893566608428955
3,0.02,40,6.75,42.893566608428955
3,0.02,41,6.75,42.893566608428955
3,0.02,42,6.75,42.893566608428955
3,0.02,43,6.75,42.893566608428955
3,0.02,44,6.75,42.893566608428955
3,0.02,45,6.75,42.893566608428955
3,0.02,46,6.5,42.893566608428955
3,0.02,47,6.5,42.893566608428955
3,0.02,48,6.5,42.893566608428955
3,0.02,49,6.5,42.893566608428955
3,0.01,0,42.0,42.622244358062744
3,0.01,1,39.0,42.622244358062744
3,0.01,2,39.0,42.622244358062744
3,0.01,3,37.0,42.622244358062744
3,0.01,4,37.0,42.622244358062744
3,0.01,5,37.0,42.622244358062744
3,0.01,6,35.0,42.622244358062744
3,0.01,7,35.0,42.622244358062744
3,0.01,8,35.0,42.622244358062744
3,0.01,9,34.0,42.622244358062744
3,0.01,10,34.0,42.622244358062744
3,0.01,11,34.0,42.622244358062744
3,0.01,12,34.0,42.622244358062744
3,0.01,13,32.0,42.622244358062744
3,0.01,14,32.0,42.622244358062744
3,0.01,15,32.0,42.622244358062744
3,0.01,16,32.0,42.622244358062744
3,0.01,17,32.0,42.622244358062744
3,0.01,18,32.0,42.622244358062744
3,0.01,19,31.0,42.622244358062744
3,0.01,20,28.0,42.622244358062744
3,0.01,21,28.0,42.622244358062744
3,0.01,22,28.0,42.622244358062744
3,0.01,23,28.0,42.622244358062744
3,0.01,24,27.0,42.622244358062744
3,0.01,25,27.0,42.622244358062744
3,0.01,26,27.0,42.622244358062744
3,0.01,27,27.0,42.622244358062744
3,0.01,28,27.0,42.622244358062744
3,0.01,29,27.0,42.622244358062744
3,0.01,30,27.0,42.622244358062744
3,0.01,31,27.0,42.622244358062744
3,0.01,32,27.0,42.622244358062744
3,0.01,33,27.0,42.622244358062744
3,0.01,34,27.0,42.622244358062744
3,0.01,35,27.0,42.622244358062744
3,0.01,36,27.0,42.622244358062744
3,0.01,37,27.0,42.622244358062744
3,0.01,38,27.0,42.622244358062744
3,0.01,39,27.0,42.622244358062744
3,0.01,40,26.0,42.622244358062744
3,0.01,41,26.0,42.622244358062744
3,0.01,42,26.0,42.622244358062744
3,0.01,43,26.0,42.622244358062744
3,0.01,44,26.0,42.622244358062744
3,0.01,45,26.0,42.622244358062744
3,0.01,46,26.0,42.622244358062744
3,0.01,47,26.0,42.622244358062744
3,0.01,48,26.0,42.622244358062744
3,0.01,49,25.0,42.622244358062744
3,0.01,0,10.5,42.622244358062744
3,0.01,1,9.75,42.622244358062744
3,0.01,2,9.75,42.622244358062744
3,0.01,3,9.25,42.622244358062744
3,0.01,4,9.25,42.622244358062744
3,0.01,5,9.25,42.622244358062744
3,0.01,6,8.75,42.622244358062744
3,0.01,7,8.75,42.622244358062744
3,0.01,8,8.75,42.622244358062744
3,0.01,9,8.5,42.622244358062744
3,0.01,10,8.5,42.622244358062744
3,0.01,11,8.5,42.622244358062744
3,0.01,12,8.5,42.622244358062744
3,0.01,13,8.0,42.622244358062744
3,0.01,14,8.0,42.622244358062744
3,0.01,15,8.0,42.622244358062744
3,0.01,16,8.0,42.622244358062744
3,0.01,17,8.0,42.622244358062744
3,0.01,18,8.0,42.622244358062744
3,0.01,19,7.75,42.622244358062744
3,0.01,20,7.0,42.622244358062744
3,0.01,21,7.0,42.622244358062744
3,0.01,22,7.0,42.622244358062744
3,0.01,23,7.0,42.622244358062744
3,0.01,24,6.75,42.622244358062744
3,0.01,25,6.75,42.622244358062744
3,0.01,26,6.75,42.622244358062744
3,0.01,27,6.75,42.622244358062744
3,0.01,28,6.75,42.622244358062744
3,0.01,29,6.75,42.622244358062744
3,0.01,30,6.75,42.622244358062744
3,0.01,31,6.75,42.622244358062744
3,0.01,32,6.75,42.622244358062744
3,0.01,33,6.75,42.622244358062744
3,0.01,34,6.75,42.622244358062744
3,0.01,35,6.75,42.622244358062744
3,0.01,36,6.75,42.622244358062744
3,0.01,37,6.75,42.622244358062744
3,0.01,38,6.75,42.622244358062744
3,0.01,39,6.75,42.622244358062744
3,0.01,40,6.5,42.622244358062744
3,0.01,41,6.5,42.622244358062744
3,0.01,42,6.5,42.622244358062744
3,0.01,43,6.5,42.622244358062744
3,0.01,44,6.5,42.622244358062744
3,0.01,45,6.5,42.622244358062744
3,0.01,46,6.5,42.622244358062744
3,0.01,47,6.5,42.622244358062744
3,0.01,48,6.5,42.622244358062744
3,0.01,49,6.25,42.622244358062744
3,0.015,0,38.0,49.263197898864746
3,0.015,1,38.0,49.263197898864746
3,0.015,2,37.0,49.263197898864746
3,0.015,3,37.0,49.263197898864746
3,0.015,4,37.0,49.263197898864746
3,0.015,5,33.0,49.263197898864746
3,0.015,6,33.0,49.263197898864746
3,0.015,7,32.0,49.263197898864746
3,0.015,8,32.0,49.263197898864746
3,0.015,9,32.0,49.263197898864746
3,0.015,10,32.0,49.263197898864746
3,0.015,11,32.0,49.263197898864746
3,0.015,12,32.0,49.263197898864746
3,0.015,13,31.0,49.263197898864746
3,0.015,14,31.0,49.263197898864746
3,0.015,15,31.0,49.263197898864746
3,0.015,16,31.0,49.263197898864746
3,0.015,17,29.0,49.263197898864746
3,0.015,18,29.0,49.263197898864746
3,0.015,19,29.0,49.263197898864746
3,0.015,20,28.0,49.263197898864746
3,0.015,21,27.0,49.263197898864746
3,0.015,22,27.0,49.263197898864746
3,0.015,23,27.0,49.263197898864746
3,0.015,24,27.0,49.263197898864746
3,0.015,25,26.0,49.263197898864746
3,0.015,26,26.0,49.263197898864746
3,0.015,27,26.0,49.263197898864746
3,0.015,28,26.0,49.263197898864746
3,0.015,29,26.0,49.263197898864746
3,0.015,30,26.0,49.263197898864746
3,0.015,31,24.0,49.263197898864746
3,0.015,32,24.0,49.263197898864746
3,0.015,33,22.0,49.263197898864746
3,0.015,34,22.0,49.263197898864746
3,0.015,35,22.0,49.263197898864746
3,0.015,36,22.0,49.263197898864746
3,0.015,37,22.0,49.263197898864746
3,0.015,38,22.0,49.263197898864746
3,0.015,39,22.0,49.263197898864746
3,0.015,40,22.0,49.263197898864746
3,0.015,41,22.0,49.263197898864746
3,0.015,42,22.0,49.263197898864746
3,0.015,43,20.0,49.263197898864746
3,0.015,44,20.0,49.263197898864746
3,0.015,45,20.0,49.263197898864746
3,0.015,46,20.0,49.263197898864746
3,0.015,47,20.0,49.263197898864746
3,0.015,48,20.0,49.263197898864746
3,0.015,49,20.0,49.263197898864746
3,0.015,0,9.5,49.263197898864746
3,0.015,1,9.5,49.263197898864746
3,0.015,2,9.25,49.263197898864746
3,0.015,3,9.25,49.263197898864746
3,0.015,4,9.25,49.263197898864746
3,0.015,5,8.25,49.263197898864746
3,0.015,6,8.25,49.263197898864746
3,0.015,7,8.0,49.263197898864746
3,0.015,8,8.0,49.263197898864746
3,0.015,9,8.0,49.263197898864746
3,0.015,10,8.0,49.263197898864746
3,0.015,11,8.0,49.263197898864746
3,0.015,12,8.0,49.263197898864746
3,0.015,13,7.75,49.263197898864746
3,0.015,14,7.75,49.263197898864746
3,0.015,15,7.75,49.263197898864746
3,0.015,16,7.75,49.263197898864746
3,0.015,17,7.25,49.263197898864746
3,0.015,18,7.25,49.263197898864746
3,0.015,19,7.25,49.263197898864746
3,0.015,20,7.0,49.263197898864746
3,0.015,21,6.75,49.263197898864746
3,0.015,22,6.75,49.263197898864746
3,0.015,23,6.75,49.263197898864746
3,0.015,24,6.75,49.263197898864746
3,0.015,25,6.5,49.263197898864746
3,0.015,26,6.5,49.263197898864746
3,0.015,27,6.5,49.263197898864746
3,0.015,28,6.5,49.263197898864746
3,0.015,29,6.5,49.263197898864746
3,0.015,30,6.5,49.263197898864746
3,0.015,31,6.0,49.263197898864746
3,0.015,32,6.0,49.263197898864746
3,0.015,33,5.5,49.263197898864746
3,0.015,34,5.5,49.263197898864746
3,0.015,35,5.5,49.263197898864746
3,0.015,36,5.5,49.263197898864746
3,0.015,37,5.5,49.263197898864746
3,0.015,38,5.5,49.263197898864746
3,0.015,39,5.5,49.263197898864746
3,0.015,40,5.5,49.263197898864746
3,0.015,41,5.5,49.263197898864746
3,0.015,42,5.5,49.263197898864746
3,0.015,43,5.0,49.263197898864746
3,0.015,44,5.0,49.263197898864746
3,0.015,45,5.0,49.263197898864746
3,0.015,46,5.0,49.263197898864746
3,0.015,47,5.0,49.263197898864746
3,0.015,48,5.0,49.263197898864746
3,0.015,49,5.0,49.263197898864746
0,0.015,0,38.0,42.85026502609253
0,0.015,1,38.0,42.85026502609253
0,0.015,2,35.0,42.85026502609253
0,0.015,3,35.0,42.85026502609253
0,0.015,4,35.0,42.85026502609253
0,0.015,5,35.0,42.85026502609253
0,0.015,6,35.0,42.85026502609253
0,0.015,7,35.0,42.85026502609253
0,0.015,8,33.0,42.85026502609253
0,0.015,9,33.0,42.85026502609253
0,0.015,10,31.0,42.85026502609253
0,0.015,11,31.0,42.85026502609253
0,0.015,12,31.0,42.85026502609253
0,0.015,13,29.0,42.85026502609253
0,0.015,14,29.0,42.85026502609253
0,0.015,15,29.0,42.85026502609253
0,0.015,16,29.0,42.85026502609253
0,0.015,17,29.0,42.85026502609253
0,0.015,18,29.0,42.85026502609253
0,0.015,19,27.0,42.85026502609253
0,0.015,20,27.0,42.85026502609253
0,0.015,21,27.0,42.85026502609253
0,0.015,22,27.0,42.85026502609253
0,0.015,23,27.0,42.85026502609253
0,0.015,24,27.0,42.85026502609253
0,0.015,25,27.0,42.85026502609253
0,0.015,26,27.0,42.85026502609253
0,0.015,27,27.0,42.85026502609253
0,0.015,28,27.0,42.85026502609253
0,0.015,29,27.0,42.85026502609253
0,0.015,30,27.0,42.85026502609253
0,0.015,31,27.0,42.85026502609253
0,0.015,32,26.0,42.85026502609253
0,0.015,33,24.0,42.85026502609253
0,0.015,34,24.0,42.85026502609253
0,0.015,35,24.0,42.85026502609253
0,0.015,36,24.0,42.85026502609253
0,0.015,37,24.0,42.85026502609253
0,0.015,38,24.0,42.85026502609253
0,0.015,39,24.0,42.85026502609253
0,0.015,40,24.0,42.85026502609253
0,0.015,41,24.0,42.85026502609253
0,0.015,42,24.0,42.85026502609253
0,0.015,43,24.0,42.85026502609253
0,0.015,44,23.0,42.85026502609253
0,0.015,45,23.0,42.85026502609253
0,0.015,46,23.0,42.85026502609253
0,0.015,47,23.0,42.85026502609253
0,0.015,48,22.0,42.85026502609253
0,0.015,49,22.0,42.85026502609253
0,0.015,0,9.5,42.85026502609253
0,0.015,1,9.5,42.85026502609253
0,0.015,2,8.75,42.85026502609253
0,0.015,3,8.75,42.85026502609253
0,0.015,4,8.75,42.85026502609253
0,0.015,5,8.75,42.85026502609253
0,0.015,6,8.75,42.85026502609253
0,0.015,7,8.75,42.85026502609253
0,0.015,8,8.25,42.85026502609253
0,0.015,9,8.25,42.85026502609253
0,0.015,10,7.75,42.85026502609253
0,0.015,11,7.75,42.85026502609253
0,0.015,12,7.75,42.85026502609253
0,0.015,13,7.25,42.85026502609253
0,0.015,14,7.25,42.85026502609253
0,0.015,15,7.25,42.85026502609253
0,0.015,16,7.25,42.85026502609253
0,0.015,17,7.25,42.85026502609253
0,0.015,18,7.25,42.85026502609253
0,0.015,19,6.75,42.85026502609253
0,0.015,20,6.75,42.85026502609253
0,0.015,21,6.75,42.85026502609253
0,0.015,22,6.75,42.85026502609253
0,0.015,23,6.75,42.85026502609253
0,0.015,24,6.75,42.85026502609253
0,0.015,25,6.75,42.85026502609253
0,0.015,26,6.75,42.85026502609253
0,0.015,27,6.75,42.85026502609253
0,0.015,28,6.75,42.85026502609253
0,0.015,29,6.75,42.85026502609253
0,0.015,30,6.75,42.85026502609253
0,0.015,31,6.75,42.85026502609253
0,0.015,32,6.5,42.85026502609253
0,0.015,33,6.0,42.85026502609253
0,0.015,34,6.0,42.85026502609253
0,0.015,35,6.0,42.85026502609253
0,0.015,36,6.0,42.85026502609253
0,0.015,37,6.0,42.85026502609253
0,0.015,38,6.0,42.85026502609253
0,0.015,39,6.0,42.85026502609253
0,0.015,40,6.0,42.85026502609253
0,0.015,41,6.0,42.85026502609253
0,0.015,42,6.0,42.85026502609253
0,0.015,43,6.0,42.85026502609253
0,0.015,44,5.75,42.85026502609253
0,0.015,45,5.75,42.85026502609253
0,0.015,46,5.75,42.85026502609253
0,0.015,47,5.75,42.85026502609253
0,0.015,48,5.5,42.85026502609253
0,0.015,49,5.5,42.85026502609253
1,0.015,0,41.0,43.0345413684845
1,0.015,1,39.0,43.0345413684845
1,0.015,2,39.0,43.0345413684845
1,0.015,3,39.0,43.0345413684845
1,0.015,4,39.0,43.0345413684845
1,0.015,5,39.0,43.0345413684845
1,0.015,6,38.0,43.0345413684845
1,0.015,7,38.0,43.0345413684845
1,0.015,8,38.0,43.0345413684845
1,0.015,9,37.0,43.0345413684845
1,0.015,10,35.0,43.0345413684845
1,0.015,11,35.0,43.0345413684845
1,0.015,12,33.0,43.0345413684845
1,0.015,13,32.0,43.0345413684845
1,0.015,14,32.0,43.0345413684845
1,0.015,15,32.0,43.0345413684845
1,0.015,16,32.0,43.0345413684845
1,0.015,17,32.0,43.0345413684845
1,0.015,18,29.0,43.0345413684845
1,0.015,19,29.0,43.0345413684845
1,0.015,20,29.0,43.0345413684845
1,0.015,21,29.0,43.0345413684845
1,0.015,22,29.0,43.0345413684845
1,0.015,23,29.0,43.0345413684845
1,0.015,24,29.0,43.0345413684845
1,0.015,25,29.0,43.0345413684845
1,0.015,26,29.0,43.0345413684845
1,0.015,27,29.0,43.0345413684845
1,0.015,28,29.0,43.0345413684845
1,0.015,29,29.0,43.0345413684845
1,0.015,30,29.0,43.0345413684845
1,0.015,31,28.0,43.0345413684845
1,0.015,32,28.0,43.0345413684845
1,0.015,33,27.0,43.0345413684845
1,0.015,34,27.0,43.0345413684845
1,0.015,35,27.0,43.0345413684845
1,0.015,36,27.0,43.0345413684845
1,0.015,37,27.0,43.0345413684845
1,0.015,38,27.0,43.0345413684845
1,0.015,39,27.0,43.0345413684845
1,0.015,40,25.0,43.0345413684845
1,0.015,41,25.0,43.0345413684845
1,0.015,42,25.0,43.0345413684845
1,0.015,43,25.0,43.0345413684845
1,0.015,44,25.0,43.0345413684845
1,0.015,45,25.0,43.0345413684845
1,0.015,46,24.0,43.0345413684845
1,0.015,47,24.0,43.0345413684845
1,0.015,48,24.0,43.0345413684845
1,0.015,49,24.0,43.0345413684845
1,0.015,0,10.25,43.0345413684845
1,0.015,1,9.75,43.0345413684845
1,0.015,2,9.75,43.0345413684845
1,0.015,3,9.75,43.0345413684845
1,0.015,4,9.75,43.0345413684845
1,0.015,5,9.75,43.0345413684845
1,0.015,6,9.5,43.0345413684845
1,0.015,7,9.5,43.0345413684845
1,0.015,8,9.5,43.0345413684845
1,0.015,9,9.25,43.0345413684845
1,0.015,10,8.75,43.0345413684845
1,0.015,11,8.75,43.0345413684845
1,0.015,12,8.25,43.0345413684845
1,0.015,13,8.0,43.0345413684845
1,0.015,14,8.0,43.0345413684845
1,0.015,15,8.0,43.0345413684845
1,0.015,16,8.0,43.0345413684845
1,0.015,17,8.0,43.0345413684845
1,0.015,18,7.25,43.0345413684845
1,0.015,19,7.25,43.0345413684845
1,0.015,20,7.25,43.0345413684845
1,0.015,21,7.25,43.0345413684845
1,0.015,22,7.25,43.0345413684845
1,0.015,23,7.25,43.0345413684845
1,0.015,24,7.25,43.0345413684845
1,0.015,25,7.25,43.0345413684845
1,0.015,26,7.25,43.0345413684845
1,0.015,27,7.25,43.0345413684845
1,0.015,28,7.25,43.0345413684845
1,0.015,29,7.25,43.0345413684845
1,0.015,30,7.25,43.0345413684845
1,0.015,31,7.0,43.0345413684845
1,0.015,32,7.0,43.0345413684845
1,0.015,33,6.75,43.0345413684845
1,0.015,34,6.75,43.0345413684845
1,0.015,35,6.75,43.0345413684845
1,0.015,36,6.75,43.0345413684845
1,0.015,37,6.75,43.0345413684845
1,0.015,38,6.75,43.0345413684845
1,0.015,39,6.75,43.0345413684845
1,0.015,40,6.25,43.0345413684845
1,0.015,41,6.25,43.0345413684845
1,0.015,42,6.25,43.0345413684845
1,0.015,43,6.25,43.0345413684845
1,0.015,44,6.25,43.0345413684845
1,0.015,45,6.25,43.0345413684845
1,0.015,46,6.0,43.0345413684845
1,0.015,47,6.0,43.0345413684845
1,0.015,48,6.0,43.0345413684845
1,0.015,49,6.0,43.0345413684845
1,0.005,0,40.0,42.57930016517639
1,0.005,1,33.0,42.57930016517639
1,0.005,2,33.0,42.57930016517639
1,0.005,3,33.0,42.57930016517639
1,0.005,4,33.0,42.57930016517639
1,0.005,5,33.0,42.57930016517639
1,0.005,6,33.0,42.57930016517639
1,0.005,7,33.0,42.57930016517639
1,0.005,8,33.0,42.57930016517639
1,0.005,9,33.0,42.57930016517639
1,0.005,10,33.0,42.57930016517639
1,0.005,11,33.0,42.57930016517639
1,0.005,12,32.0,42.57930016517639
1,0.005,13,32.0,42.57930016517639
1,0.005,14,32.0,42.57930016517639
1,0.005,15,32.0,42.57930016517639
1,0.005,16,32.0,42.57930016517639
1,0.005,17,32.0,42.57930016517639
1,0.005,18,32.0,42.57930016517639
1,0.005,19,30.0,42.57930016517639
1,0.005,20,30.0,42.57930016517639
1,0.005,21,30.0,42.57930016517639
1,0.005,22,28.0,42.57930016517639
1,0.005,23,28.0,42.57930016517639
1,0.005,24,28.0,42.57930016517639
1,0.005,25,28.0,42.57930016517639
1,0.005,26,28.0,42.57930016517639
1,0.005,27,28.0,42.57930016517639
1,0.005,28,26.0,42.57930016517639
1,0.005,29,26.0,42.57930016517639
1,0.005,30,26.0,42.57930016517639
1,0.005,31,25.0,42.57930016517639
1,0.005,32,25.0,42.57930016517639
1,0.005,33,23.0,42.57930016517639
1,0.005,34,22.0,42.57930016517639
1,0.005,35,22.0,42.57930016517639
1,0.005,36,22.0,42.57930016517639
1,0.005,37,22.0,42.57930016517639
1,0.005,38,22.0,42.57930016517639
1,0.005,39,21.0,42.57930016517639
1,0.005,40,21.0,42.57930016517639
1,0.005,41,21.0,42.57930016517639
1,0.005,42,20.0,42.57930016517639
1,0.005,43,20.0,42.57930016517639
1,0.005,44,20.0,42.57930016517639
1,0.005,45,20.0,42.57930016517639
1,0.005,46,20.0,42.57930016517639
1,0.005,47,20.0,42.57930016517639
1,0.005,48,20.0,42.57930016517639
1,0.005,49,20.0,42.57930016517639
1,0.005,0,10.0,42.57930016517639
1,0.005,1,8.25,42.57930016517639
1,0.005,2,8.25,42.57930016517639
1,0.005,3,8.25,42.57930016517639
1,0.005,4,8.25,42.57930016517639
1,0.005,5,8.25,42.57930016517639
1,0.005,6,8.25,42.57930016517639
1,0.005,7,8.25,42.57930016517639
1,0.005,8,8.25,42.57930016517639
1,0.005,9,8.25,42.57930016517639
1,0.005,10,8.25,42.57930016517639
1,0.005,11,8.25,42.57930016517639
1,0.005,12,8.0,42.57930016517639
1,0.005,13,8.0,42.57930016517639
1,0.005,14,8.0,42.57930016517639
1,0.005,15,8.0,42.57930016517639
1,0.005,16,8.0,42.57930016517639
1,0.005,17,8.0,42.57930016517639
1,0.005,18,8.0,42.57930016517639
1,0.005,19,7.5,42.57930016517639
1,0.005,20,7.5,42.57930016517639
1,0.005,21,7.5,42.57930016517639
1,0.005,22,7.0,42.57930016517639
1,0.005,23,7.0,42.57930016517639
1,0.005,24,7.0,42.57930016517639
1,0.005,25,7.0,42.57930016517639
1,0.005,26,7.0,42.57930016517639
1,0.005,27,7.0,42.57930016517639
1,0.005,28,6.5,42.57930016517639
1,0.005,29,6.5,42.57930016517639
1,0.005,30,6.5,42.57930016517639
1,0.005,31,6.25,42.57930016517639
1,0.005,32,6.25,42.57930016517639
1,0.005,33,5.75,42.57930016517639
1,0.005,34,5.5,42.57930016517639
1,0.005,35,5.5,42.57930016517639
1,0.005,36,5.5,42.57930016517639
1,0.005,37,5.5,42.57930016517639
1,0.005,38,5.5,42.57930016517639
